emp_no,first_name,last_name,from_date,to_date
489860,Paloma,Verhoeff,1995-09-13,9999-01-01
489860,Paloma,Verhoeff,1986-09-13,1995-09-13
489862,Franziska,Kornatzky,1999-06-25,9999-01-01
489863,Duangkaew,Murthy,1994-02-04,1994-09-21
489880,Nevio,Pearson,1994-12-20,9999-01-01
489880,Nevio,Pearson,1987-12-20,1994-12-20
489885,Heng,Guting,1986-01-24,1992-01-24
489885,Heng,Guting,1992-01-24,9999-01-01
489888,Yahiko,Jumpertz,1993-11-11,9999-01-01
489888,Yahiko,Jumpertz,1985-11-11,1993-11-11
489889,Slavian,Pillow,1986-11-05,1993-11-05
489889,Slavian,Pillow,1993-11-05,9999-01-01
489890,Bezalel,Hebert,1993-06-03,9999-01-01
489890,Bezalel,Hebert,1986-06-03,1993-06-03
489893,Yuriy,Niizuma,1986-04-29,1993-04-29
489893,Yuriy,Niizuma,1993-04-29,9999-01-01
489901,Guther,Schaad,1994-07-12,9999-01-01
489901,Guther,Schaad,1988-07-12,1994-07-12
489904,Renny,Gecseg,1988-10-17,1993-09-07
489909,Amabile,Kampfer,1986-09-27,1992-09-26
489909,Amabile,Kampfer,1992-09-26,1998-09-26
489909,Amabile,Kampfer,1998-09-26,9999-01-01
489916,Steve,Munoz,1998-05-01,9999-01-01
489938,Oscal,Beausoleil,1988-01-06,1988-06-01
489953,Valeska,Collavizza,1999-04-30,9999-01-01
489969,Chikara,Shimshoni,1985-11-05,1991-11-05
489969,Chikara,Shimshoni,1991-11-05,9999-01-01
489972,Sivanarayana,Selenyi,1996-02-23,2002-02-22
489972,Sivanarayana,Selenyi,2002-02-22,9999-01-01
489983,Teruyuki,Zuberek,1986-09-12,9999-01-01
489985,Atreye,Mandelberg,1988-07-01,1993-07-01
489985,Atreye,Mandelberg,1993-07-01,9999-01-01
489986,Remco,Impagliazzo,1999-05-05,9999-01-01
489988,Girolamo,Henders,1993-12-27,9999-01-01
489988,Girolamo,Henders,1985-12-27,1993-12-27
489993,Satyanarayana,Pena,1986-06-21,1993-06-21
489993,Satyanarayana,Pena,1993-06-21,9999-01-01
490003,Owen,Escriba,2001-03-29,9999-01-01
490003,Owen,Escriba,1993-03-29,2001-03-29
490007,Basim,Pettey,1994-05-22,2001-05-22
490007,Basim,Pettey,2001-05-22,2002-06-17
490010,Kshitij,Ranft,1999-11-23,9999-01-01
490017,Randi,Percebois,1986-11-04,1993-11-04
490017,Randi,Percebois,1993-11-04,9999-01-01
490034,Fuqing,Lupu,1998-12-24,2000-08-20
490037,Jagoda,Varman,1994-05-21,9999-01-01
490037,Jagoda,Varman,1985-05-21,1994-05-21
490041,Manohar,Heuter,1993-07-21,1999-07-21
490041,Manohar,Heuter,1999-07-21,9999-01-01
490042,Vivian,Syrotiuk,1998-02-08,9999-01-01
490044,Huiqun,Ginneken,1994-04-02,9999-01-01
490044,Huiqun,Ginneken,1987-04-02,1994-04-02
490064,Uta,Jayawardene,1986-09-09,1992-09-08
490064,Uta,Jayawardene,1992-09-08,2001-07-28
490071,Claudi,Comte,1986-11-07,1995-11-07
490071,Claudi,Comte,1995-11-07,9999-01-01
490100,Khalid,Bressoud,1998-02-04,9999-01-01
490102,Oguz,Gulik,1999-10-10,9999-01-01
490104,Adhemar,Lowrie,1998-02-26,9999-01-01
490109,Kitty,Serre,1992-06-22,1997-06-22
490109,Kitty,Serre,1997-06-22,9999-01-01
490127,Mario,Tokunaga,1996-06-30,9999-01-01
490127,Mario,Tokunaga,1987-07-01,1996-06-30
490140,Dmitri,Pramanik,1987-03-13,9999-01-01
490141,Candido,Danlos,1992-09-01,9999-01-01
490141,Candido,Danlos,1986-09-02,1992-09-01
490149,Uli,Zhang,1990-11-26,1996-11-25
490149,Uli,Zhang,1996-11-25,9999-01-01
490150,Guadalupe,Aumann,1985-07-08,1990-07-08
490150,Guadalupe,Aumann,1990-07-08,1994-04-14
490155,Kenroku,Tchuente,1989-04-25,1991-08-23
490164,Martina,Mandell,1992-10-24,2000-10-24
490164,Martina,Mandell,2000-10-24,9999-01-01
490165,Arvind,Brobst,1991-07-02,1998-07-02
490165,Arvind,Brobst,1998-07-02,9999-01-01
490168,Lena,Delgrange,1987-11-11,1993-11-10
490168,Lena,Delgrange,1993-11-10,9999-01-01
490172,Hisao,Thimonier,1986-03-29,1994-03-29
490172,Hisao,Thimonier,1994-03-29,1996-02-18
490181,Thodoros,Chelton,1985-07-31,1992-07-31
490181,Thodoros,Chelton,1992-07-31,9999-01-01
490182,Hironoby,Tetzlaff,2000-05-09,9999-01-01
490182,Hironoby,Tetzlaff,1993-05-09,2000-05-09
490183,Guozhong,Hegner,1986-06-20,9999-01-01
490195,Takanari,Schurmann,1992-08-04,1998-08-04
490195,Takanari,Schurmann,1998-08-04,9999-01-01
490204,Abdelaziz,Waymire,1990-07-24,9999-01-01
490204,Abdelaziz,Waymire,1985-07-24,1990-07-24
490214,Guttorm,Thimonier,1987-07-27,1994-07-27
490214,Guttorm,Thimonier,1994-07-27,9999-01-01
490215,Dannz,Bennis,1995-12-16,9999-01-01
490218,Barun,Famili,1997-03-17,9999-01-01
490224,Honesty,Raoux,1986-07-08,1990-10-25
490225,Angel,Velasco,1997-01-01,9999-01-01
490225,Angel,Velasco,1992-01-02,1997-01-01
490226,Kristinn,Syang,1992-05-11,9999-01-01
490226,Kristinn,Syang,1987-05-12,1992-05-11
490231,Mori,Siochi,1996-03-14,9999-01-01
490231,Mori,Siochi,1987-03-15,1996-03-14
490238,Subhankar,Vadhan,1997-09-03,2002-07-28
490242,Padma,Jeansoulin,1997-08-25,9999-01-01
490249,Sahrah,Riefers,1986-07-04,1992-07-03
490249,Sahrah,Riefers,1992-07-03,9999-01-01
490250,Elvis,Baez,1995-10-17,9999-01-01
490250,Elvis,Baez,1989-10-17,1995-10-17
490251,Youssef,Zweizig,1997-04-15,9999-01-01
490251,Youssef,Zweizig,1988-04-15,1997-04-15
490264,Hilary,Meriste,1992-07-22,9999-01-01
490264,Hilary,Meriste,1986-07-23,1992-07-22
490268,Aluzio,Menhardt,1999-09-18,9999-01-01
490268,Aluzio,Menhardt,1994-09-18,1999-09-18
490269,Hideyuki,Schaar,1999-05-14,9999-01-01
490273,Hilary,Luby,2001-06-13,9999-01-01
490273,Hilary,Luby,1995-06-14,2001-06-13
490276,Gudjon,Hutton,1987-07-13,9999-01-01
490279,Uma,Bach,1987-01-04,1988-03-11
490281,Manu,Crabtree,1992-05-31,1998-05-31
490281,Manu,Crabtree,1998-05-31,9999-01-01
490287,Tran,Itzigehl,1988-05-16,1997-05-16
490287,Tran,Itzigehl,1997-05-16,9999-01-01
490297,Danil,DuCasse,1985-08-12,1992-08-12
490297,Danil,DuCasse,1992-08-12,9999-01-01
490310,Monique,Camarinopoulos,1986-02-27,1992-02-27
490310,Monique,Camarinopoulos,1992-02-27,9999-01-01
490331,Zito,Peris,1993-06-04,9999-01-01
490331,Zito,Peris,1985-06-04,1993-06-04
490337,Faiza,Clemencon,1993-04-29,2002-04-29
490337,Faiza,Clemencon,2002-04-29,9999-01-01
490338,Changho,Bernardeschi,1993-07-15,9999-01-01
490344,Jayesh,Horswill,1988-01-22,1995-01-22
490344,Jayesh,Horswill,1995-01-22,2002-01-22
490344,Jayesh,Horswill,2002-01-22,9999-01-01
490345,Aleksandar,Coullard,2000-01-31,9999-01-01
490355,Keung,Bennis,1991-07-17,1996-07-16
490355,Keung,Bennis,1996-07-16,1997-11-11
490368,Satosi,Debuse,1987-05-27,1996-07-20
490381,Sangeeta,Tanemo,1997-04-14,9999-01-01
490381,Sangeeta,Tanemo,1992-04-14,1997-04-14
490387,Mads,Haddadi,1998-05-19,9999-01-01
490393,Diederik,Herbst,1997-03-18,2000-05-25
490397,Sorina,Heuter,1994-02-07,9999-01-01
490397,Sorina,Heuter,1987-02-07,1994-02-07
490398,Valeska,Ozeri,1988-12-27,1993-12-27
490398,Valeska,Ozeri,1993-12-27,9999-01-01
490400,Zhiguo,Dayana,1994-01-10,1994-08-28
490406,Zhongwei,Rubsam,1995-06-28,9999-01-01
490406,Zhongwei,Rubsam,1988-06-27,1995-06-28
490408,Paloma,Khamsi,1992-08-12,2001-08-12
490408,Paloma,Khamsi,2001-08-12,9999-01-01
490410,Teunis,Uehara,1995-10-22,9999-01-01
490420,Lansing,Heuser,1997-09-01,9999-01-01
490429,Lenore,Kieras,1986-09-02,9999-01-01
490438,Kamran,Azadmanesh,1985-02-19,9999-01-01
490447,Demin,Alvarado,1987-07-03,1995-08-16
490452,Nirmal,Muniz,1996-03-24,9999-01-01
490453,Eckart,Baik,1994-06-24,2002-06-24
490453,Eckart,Baik,2002-06-24,9999-01-01
490462,Manibrata,Fraisse,1998-10-24,9999-01-01
490467,Mayuri,Schwartzburd,1989-11-12,9999-01-01
490468,Fayez,Vidal,1987-01-03,9999-01-01
490474,Jinxi,Suppi,1997-07-11,9999-01-01
490476,Vugranam,Matteis,1985-03-14,1993-03-14
490476,Vugranam,Matteis,1993-03-14,9999-01-01
490487,Gino,Reistad,1998-10-10,9999-01-01
490494,Sahrah,Molberg,1993-07-22,9999-01-01
490494,Sahrah,Molberg,1987-07-23,1993-07-22
490510,Premsyl,Riefers,1988-11-26,1994-11-26
490510,Premsyl,Riefers,1994-11-26,9999-01-01
490518,Rosalie,Serna,1997-07-30,9999-01-01
490518,Rosalie,Serna,1988-07-30,1997-07-30
490522,Masasuke,Rossi,1993-09-13,9999-01-01
490522,Masasuke,Rossi,1988-09-13,1993-09-13
490525,Evgueni,Fasbender,1988-01-07,1988-04-21
490531,Achilleas,Pavlopoulou,1985-03-24,2002-04-21
490547,Adel,Winter,1985-06-30,1993-06-30
490547,Adel,Winter,1993-06-30,1996-05-21
490552,Emran,Backhouse,1998-06-04,9999-01-01
490564,Yuichiro,Lores,1986-11-28,1991-12-07
490572,Changho,Rullman,1986-01-19,1992-01-19
490572,Changho,Rullman,1992-01-19,9999-01-01
490579,Martien,Guerreiro,1994-05-29,2001-03-07
490581,Greger,Ghemri,1997-06-06,9999-01-01
490582,Vishu,Lanteri,1985-05-19,1993-05-19
490582,Vishu,Lanteri,1993-05-19,9999-01-01
490587,Janalee,VanScheik,1996-12-20,1997-04-07
490588,Hairong,Acton,1995-09-10,9999-01-01
490594,Gadiel,Bugaenko,1985-04-01,1990-04-01
490594,Gadiel,Bugaenko,1990-04-01,9999-01-01
490611,Kokou,Chinin,1993-01-16,9999-01-01
490611,Kokou,Chinin,1988-01-17,1993-01-16
490614,Siddarth,Norsworthy,1996-06-04,9999-01-01
490614,Siddarth,Norsworthy,1987-06-05,1996-06-04
490616,Taiji,Stifter,1991-09-04,9999-01-01
490617,Changho,Lampe,1986-09-30,9999-01-01
490619,Flemming,Orsini,1996-08-20,9999-01-01
490630,Sadok,Lenart,1998-05-25,9999-01-01
490630,Sadok,Lenart,1989-05-25,1998-05-25
490640,JoAnna,Puoti,1987-08-13,9999-01-01
490641,King,Angel,1998-09-05,2001-02-19
490643,Subhada,Zongker,1995-01-26,9999-01-01
490643,Subhada,Zongker,1990-01-26,1995-01-26
490650,Sanjeeva,Covnot,1986-07-20,1988-01-06
490652,Constantine,Gronowski,1996-12-21,9999-01-01
490652,Constantine,Gronowski,1987-12-22,1996-12-21
490653,Patricio,Zwicker,1988-09-18,1995-09-19
490653,Patricio,Zwicker,1995-09-19,9999-01-01
490660,Ramzi,Haddadi,1995-01-11,9999-01-01
490660,Ramzi,Haddadi,1988-01-11,1995-01-11
490668,Margareta,Scharstein,1995-06-21,1998-05-25
490677,Make,Menhoudj,1989-06-27,1994-06-27
490677,Make,Menhoudj,1994-06-27,1995-08-21
490678,Leen,Griswold,1991-11-17,9999-01-01
490678,Leen,Griswold,1986-11-17,1991-11-17
490689,Gian,Leppanen,1985-12-14,1990-12-14
490689,Gian,Leppanen,1990-12-14,9999-01-01
490696,Tomokazu,Grabner,1987-07-03,1989-03-19
490698,Shan,Furudate,1996-06-20,9999-01-01
490698,Shan,Furudate,1988-06-20,1996-06-20
490702,Akhilish,Msuda,1999-05-10,1999-07-22
490703,Jianhui,Bolotov,1989-02-26,9999-01-01
490713,Reuven,Strandh,1991-04-09,9999-01-01
490713,Reuven,Strandh,1986-04-09,1991-04-09
490717,Renee,Schnelling,1993-12-17,9999-01-01
490718,Khun,Ambroszkiewicz,1986-12-18,1992-12-17
490718,Khun,Ambroszkiewicz,1992-12-17,1999-03-09
490722,Sumant,Prochazka,1999-05-16,2000-01-24
490724,Fabrizio,Tsukune,1994-11-11,9999-01-01
490725,Marko,Schiper,1987-05-15,9999-01-01
490730,Francesca,Chimia,1999-05-09,9999-01-01
490730,Francesca,Chimia,1990-05-09,1999-05-09
490740,Remko,Haraldson,1995-04-22,2001-04-21
490740,Remko,Haraldson,2001-04-21,9999-01-01
490749,Pranas,Hebden,1991-08-28,1995-08-24
490750,Huican,Foong,1993-10-30,9999-01-01
490750,Huican,Foong,1986-10-30,1993-10-30
490761,Kristian,Chachaty,2000-01-03,9999-01-01
490761,Kristian,Chachaty,1991-01-03,2000-01-03
490763,Tomoyuki,Laurillard,1995-04-02,2001-04-01
490763,Tomoyuki,Laurillard,2001-04-01,9999-01-01
490770,Xuejia,Schiper,1986-04-22,1995-04-22
490770,Xuejia,Schiper,1995-04-22,9999-01-01
490774,Mohua,Carrere,1997-02-22,1998-03-26
490777,Apostol,Ritzmann,1994-06-16,2001-06-16
490777,Apostol,Ritzmann,2001-06-16,9999-01-01
490786,Martijn,Zizka,1997-03-22,9999-01-01
490799,Mariangiola,Polajnar,1998-04-30,9999-01-01
490806,Udo,Hanratty,1997-10-12,1998-10-09
490820,Kagan,Simmen,1990-05-14,9999-01-01
490820,Kagan,Simmen,1985-05-14,1990-05-14
490821,Nitsan,Rissanen,1988-08-03,1998-12-23
490827,Hyuncheol,Vitiello,1996-11-23,1997-02-22
490850,Akeno,Karunanithi,1995-08-05,9999-01-01
490850,Akeno,Karunanithi,1988-08-04,1995-08-05
490851,Sanjoy,Plotkin,1990-03-26,1990-05-27
490857,Domenick,Hammerschmidt,1993-08-23,9999-01-01
490857,Domenick,Hammerschmidt,1988-08-23,1993-08-23
490858,Sarita,Poujol,1985-08-03,9999-01-01
490875,Kwun,Peyn,1994-02-07,9999-01-01
490888,Berna,Gargeya,1998-05-02,9999-01-01
490890,Fay,Conry,1995-12-01,9999-01-01
490890,Fay,Conry,1987-12-01,1995-12-01
490929,Mingdong,Byoun,2002-02-25,9999-01-01
490929,Mingdong,Byoun,1996-02-26,2002-02-25
490930,Tua,Godskesen,1999-12-05,9999-01-01
490942,JoAnna,Restivo,1993-04-26,2001-04-26
490942,JoAnna,Restivo,2001-04-26,9999-01-01
490945,Moriyoshi,Schiettecatte,1986-08-29,1993-08-29
490945,Moriyoshi,Schiettecatte,1993-08-29,9999-01-01
490946,Adam,Chinin,1990-07-01,1997-05-13
490966,Godehard,Limongiello,1988-07-08,1993-07-08
490966,Godehard,Limongiello,1993-07-08,9999-01-01
490967,Siamak,Rahier,1988-04-19,1995-04-20
490967,Siamak,Rahier,1995-04-20,9999-01-01
490972,Fox,Hatcliff,1998-01-11,1998-12-31
490979,Shir,Heping,1996-03-12,9999-01-01
490982,Mountaz,Feinberg,1993-09-11,9999-01-01
491003,Tzvetan,Krichel,1992-11-20,9999-01-01
491003,Tzvetan,Krichel,1985-11-20,1992-11-20
491005,Jeanna,Irland,1986-10-19,1995-10-19
491005,Jeanna,Irland,1995-10-19,9999-01-01
491008,Kristian,Koblick,1997-07-22,9999-01-01
491020,Xianlong,Chartres,1994-01-05,9999-01-01
491020,Xianlong,Chartres,1989-01-05,1994-01-05
491024,Lubomir,Pietracaprina,1990-04-16,1996-04-15
491024,Lubomir,Pietracaprina,1996-04-15,9999-01-01
491025,Garnik,Kroon,1993-02-28,9999-01-01
491025,Garnik,Kroon,1987-03-01,1993-02-28
491028,Deniz,Kaltofen,1988-03-25,9999-01-01
491035,Macha,Delgrande,1994-09-01,9999-01-01
491035,Macha,Delgrande,1987-09-01,1994-09-01
491047,Bartek,Rissanen,1988-04-20,1997-04-20
491047,Bartek,Rissanen,1997-04-20,9999-01-01
491053,Martins,Armand,1992-06-13,9999-01-01
491058,Younwoo,Negoita,1988-02-05,1994-02-04
491058,Younwoo,Negoita,1994-02-04,2000-02-04
491058,Younwoo,Negoita,2000-02-04,9999-01-01
491065,Berry,Huhdanpaa,1994-09-04,9999-01-01
491065,Berry,Huhdanpaa,1986-09-04,1994-09-04
491070,Dmitry,Argence,1985-08-24,1997-07-28
491073,Mechthild,Denis,1989-06-17,1995-06-17
491073,Mechthild,Denis,1995-06-17,9999-01-01
491074,Kien,Baar,1990-05-29,9999-01-01
491074,Kien,Baar,1985-05-29,1990-05-29
491077,Tua,Ranze,1986-10-14,1993-10-14
491077,Tua,Ranze,1993-10-14,9999-01-01
491092,Moon,Sudbeck,1987-08-04,1993-08-14
491099,Jovan,Iacovou,1995-11-17,9999-01-01
491099,Jovan,Iacovou,1987-11-17,1995-11-17
491117,Makato,Liedekerke,1998-02-26,9999-01-01
491117,Makato,Liedekerke,1992-02-27,1998-02-26
491127,Khoa,Cheshire,1997-01-08,1998-02-09
491128,Howell,Cappelletti,1985-11-05,9999-01-01
491130,Sven,Speek,1996-03-07,9999-01-01
491135,Changho,Morton,1987-07-05,1995-07-05
491135,Changho,Morton,1995-07-05,9999-01-01
491146,Kwee,Lakshmanan,1985-05-30,1986-01-06
491150,Ranga,Erdmenger,1986-11-28,1992-11-27
491150,Ranga,Erdmenger,1992-11-27,9999-01-01
491151,Marco,Mitina,1993-12-11,1998-03-05
491153,Zhigen,Emmerich,1993-07-13,9999-01-01
491153,Zhigen,Emmerich,1985-07-13,1993-07-13
491160,Eldridge,Lorys,1988-06-18,1992-06-05
491165,Subhrajyoti,Zizka,1987-02-08,1993-02-07
491165,Subhrajyoti,Zizka,1993-02-07,9999-01-01
491172,Lansing,Lindenbaum,1987-01-04,9999-01-01
491207,Kauko,Karnin,1986-12-05,1990-12-18
491211,Lansing,Milicic,1992-06-07,9999-01-01
491211,Lansing,Milicic,1986-06-08,1992-06-07
491212,Irene,Kleiser,1991-05-19,9999-01-01
491212,Irene,Kleiser,1986-05-19,1991-05-19
491213,Shaowei,Angot,1996-10-21,9999-01-01
491217,Ottavia,Makinen,1985-08-16,1992-08-16
491217,Ottavia,Makinen,1992-08-16,9999-01-01
491219,Henk,Gide,1987-06-23,1993-06-22
491219,Henk,Gide,1993-06-22,9999-01-01
491222,Narain,Kemmerer,1998-08-07,9999-01-01
491237,Avishai,Bednarek,1997-04-11,9999-01-01
491237,Avishai,Bednarek,1990-04-11,1997-04-11
491238,Luise,Soicher,1988-07-12,1990-01-29
491251,Maria,Nishimukai,1995-05-16,9999-01-01
491253,Duro,Pfau,1988-01-25,1993-01-24
491253,Duro,Pfau,1993-01-24,9999-01-01
491269,Jixiang,Egerstedt,1996-11-14,9999-01-01
491269,Jixiang,Egerstedt,1991-11-15,1996-11-14
491276,Kerryn,Uhrik,1986-08-03,9999-01-01
491278,Chanjung,Vesna,1995-11-27,9999-01-01
491279,Leandro,Kranzdorf,1987-11-20,1996-11-19
491279,Leandro,Kranzdorf,1996-11-19,9999-01-01
491282,Khun,Thorensen,1985-07-05,1992-07-05
491282,Khun,Thorensen,1992-07-05,9999-01-01
491287,Marin,Bodoff,1997-07-10,9999-01-01
491287,Marin,Bodoff,1988-07-10,1997-07-10
491289,Hidekazu,Bahr,1985-03-16,1990-03-16
491289,Hidekazu,Bahr,1990-03-16,9999-01-01
491303,Faiza,Linares,1988-02-28,1995-02-28
491303,Faiza,Linares,1995-02-28,9999-01-01
491304,Felicidad,Lamba,1990-05-14,1992-02-02
491304,Felicidad,Lamba,1985-05-14,1990-05-14
491305,Kinh,Ebeling,1985-09-19,1989-08-03
491321,Petter,Bhattacharjee,1987-10-17,1992-01-28
491325,Herbert,Ruemmler,1994-07-07,9999-01-01
491326,Munehiko,Welham,2000-01-28,9999-01-01
491329,Tianruo,Chepyzhov,1986-10-31,1989-09-10
491330,Anneli,Bernardinello,1996-06-12,9999-01-01
491330,Anneli,Bernardinello,1989-06-12,1996-06-12
491331,Lene,Takkinen,1988-03-27,1988-07-26
491339,Jeong,Lanzelotte,1988-08-22,1996-08-22
491339,Jeong,Lanzelotte,1996-08-22,9999-01-01
491340,Patricia,Mitina,1987-07-19,1992-07-18
491340,Patricia,Mitina,1992-07-18,1993-03-07
491362,Padma,Falco,1992-05-21,9999-01-01
491362,Padma,Falco,1987-05-22,1992-05-21
491379,Adas,Ferretti,1990-02-20,1995-10-24
491380,Phillip,Linares,1993-06-01,9999-01-01
491380,Phillip,Linares,1985-06-01,1993-06-01
491382,Taegyun,Heping,1991-08-11,1999-01-31
491382,Taegyun,Heping,1985-08-11,1991-08-11
491391,Yakichi,Zolotykh,1994-10-18,9999-01-01
491399,Candido,Brender,1993-05-30,9999-01-01
491410,Satyanarayana,Percebois,1988-02-24,9999-01-01
491412,Chuanyi,Pettit,1993-05-29,1998-05-29
491412,Chuanyi,Pettit,1998-05-29,9999-01-01
491414,Kazuhiro,Ratnaker,1985-06-04,1988-03-22
491415,Sanjoy,Nations,1995-08-15,9999-01-01
491415,Sanjoy,Nations,1987-08-15,1995-08-15
491420,Hauke,Diderrich,1988-03-13,1999-11-02
491426,Ravishankar,Roccetti,1998-12-20,9999-01-01
491433,Remzi,Bodoff,1998-09-08,9999-01-01
491435,Danny,Codenie,1996-09-07,9999-01-01
491436,Taisook,Vecchi,1987-09-01,1993-08-31
491436,Taisook,Vecchi,1993-08-31,9999-01-01
491442,Aluzio,Nitsch,1986-10-26,1994-10-26
491442,Aluzio,Nitsch,1994-10-26,9999-01-01
491453,Lillian,Farris,1990-07-22,1997-01-17
491453,Lillian,Farris,1985-07-22,1990-07-22
491458,Suzette,Copas,1985-08-18,9999-01-01
491459,Jiann,Gewali,1999-08-07,9999-01-01
491465,Ramzi,Karner,1997-04-27,9999-01-01
491465,Ramzi,Karner,1988-04-27,1997-04-27
491466,Reinhold,Rettelbach,1993-12-28,9999-01-01
491466,Reinhold,Rettelbach,1987-12-29,1993-12-28
491475,Chiradeep,Kitsuregawa,1996-09-22,1999-11-02
491484,Shugo,Oberman,1986-07-28,9999-01-01
491486,Amabile,Antonisse,1994-09-11,9999-01-01
491489,Harjit,Braccini,1988-11-29,1996-11-29
491489,Harjit,Braccini,1996-11-29,9999-01-01
491496,Jeanne,Meszaros,1995-02-08,9999-01-01
491496,Jeanne,Meszaros,1988-02-08,1995-02-08
491499,Heather,Perz,1994-02-01,2001-02-12
491516,Neelam,Heiserman,1995-04-09,9999-01-01
491516,Neelam,Heiserman,1987-04-10,1995-04-09
491533,Kiam,Schlegelmilch,1985-10-05,1992-10-05
491533,Kiam,Schlegelmilch,1992-10-05,9999-01-01
491546,Anwar,Denti,1991-04-13,1997-04-12
491546,Anwar,Denti,1997-04-12,9999-01-01
491547,Krassimir,Matzat,1987-07-21,1993-07-20
491547,Krassimir,Matzat,1993-07-20,1999-07-20
491547,Krassimir,Matzat,1999-07-20,9999-01-01
491555,Vasiliy,Tibblin,1997-03-11,9999-01-01
491558,Chriss,Luan,1998-08-16,2001-12-06
491562,Ewing,Denis,1997-07-07,9999-01-01
491569,Lidong,Hemaspaandra,1997-03-04,1999-09-01
491570,Arvin,Coney,1986-12-26,1991-12-26
491570,Arvin,Coney,1991-12-26,1996-12-25
491570,Arvin,Coney,1996-12-25,9999-01-01
491579,Mori,Rodite,1988-03-07,1999-04-27
491593,Jackson,Herath,1995-05-09,9999-01-01
491593,Jackson,Herath,1987-05-09,1995-05-09
491594,Sumant,Trachtenberg,1986-12-21,9999-01-01
491598,Arra,Bade,1993-09-15,9999-01-01
491599,Giri,Tibblin,1989-10-21,1995-10-21
491599,Giri,Tibblin,1995-10-21,9999-01-01
491601,Bader,Lampe,1987-02-08,1987-04-11
491606,Moie,Gaughan,1999-06-26,9999-01-01
491606,Moie,Gaughan,1993-06-26,1999-06-26
491609,Heeju,Lundstrom,1985-03-31,1988-01-22
491612,Kien,Horswill,1997-11-18,9999-01-01
491612,Kien,Horswill,1989-11-18,1997-11-18
491620,Zhensheng,Heuser,1997-09-14,9999-01-01
491620,Zhensheng,Heuser,1988-09-14,1997-09-14
491622,Remko,Stiles,1992-02-21,9999-01-01
491622,Remko,Stiles,1985-02-20,1992-02-21
491629,Aamer,Schapiro,1999-08-23,9999-01-01
491634,Susuma,Pollacia,1987-01-09,9999-01-01
491636,Janche,Esposito,1997-12-05,9999-01-01
491650,Atreyi,Gladwell,1999-03-29,9999-01-01
491650,Atreyi,Gladwell,1990-03-29,1999-03-29
491659,Xiping,Sidou,1996-03-09,9999-01-01
491659,Xiping,Sidou,1988-03-09,1996-03-09
491662,Maia,Ponthieu,1986-02-09,1993-02-09
491662,Maia,Ponthieu,1993-02-09,1999-03-05
491695,Rosine,Madeira,2000-05-19,9999-01-01
491695,Rosine,Madeira,1991-05-20,2000-05-19
491703,Hinrich,Fadgyas,1987-12-20,1990-10-08
491710,Khun,Khalil,1991-10-01,9999-01-01
491710,Khun,Khalil,1986-10-01,1991-10-01
491714,Huan,Lindqvist,1999-01-12,2000-08-31
491719,Steen,Collette,1996-01-14,9999-01-01
491719,Steen,Collette,1987-01-14,1996-01-14
491733,Arie,Swick,1988-02-21,1997-02-20
491733,Arie,Swick,1997-02-20,9999-01-01
491734,Gil,Gecsei,1985-07-30,1994-07-30
491734,Gil,Gecsei,1994-07-30,1997-03-05
491754,Kiyokazu,Rouquie,1995-09-17,9999-01-01
491754,Kiyokazu,Rouquie,1988-09-16,1995-09-17
491767,Naftaly,Leslie,1989-01-15,1997-01-15
491767,Naftaly,Leslie,1997-01-15,9999-01-01
491781,Mona,Terwilliger,1992-03-13,1992-09-15
491781,Mona,Terwilliger,1987-03-14,1992-03-13
491785,Tianruo,Peris,1999-07-10,9999-01-01
491789,Fumitaka,Schnabel,1994-03-01,2001-03-01
491789,Fumitaka,Schnabel,2001-03-01,9999-01-01
491799,Zorica,Peck,1997-08-09,9999-01-01
491799,Zorica,Peck,1989-08-09,1997-08-09
491805,Khalid,Trumbly,1992-08-29,1997-08-29
491805,Khalid,Trumbly,1997-08-29,9999-01-01
491807,Halsur,Tchuente,1995-11-23,9999-01-01
491809,Yongqiao,Demir,1996-01-18,1998-09-15
491813,Kwee,Cronau,1997-08-25,9999-01-01
491816,Yongdong,Krider,1985-08-27,1990-08-27
491816,Yongdong,Krider,1990-08-27,9999-01-01
491818,Yongqiao,Besselaar,1992-04-06,1994-06-29
491824,Vincent,Jonsson,1990-01-16,1996-03-20
491843,Irena,Kusalik,1988-09-18,1993-09-18
491843,Irena,Kusalik,1993-09-18,9999-01-01
491847,Danel,Mitzlaff,1988-11-23,9999-01-01
491850,Marsal,Lunt,1995-10-24,9999-01-01
491851,Jaihie,Braccini,1994-07-30,9999-01-01
491851,Jaihie,Braccini,1985-07-30,1994-07-30
491859,Tsuneo,Bach,1986-11-11,1992-01-05
491862,Jiann,Gire,1991-03-13,9999-01-01
491862,Jiann,Gire,1986-03-13,1991-03-13
491892,Arfst,Gruenwald,1998-08-25,9999-01-01
491904,Sachem,Staelin,1985-02-22,1993-02-22
491904,Sachem,Staelin,1993-02-22,2001-03-15
491909,Emran,Iisaka,1990-07-06,9999-01-01
491909,Emran,Iisaka,1985-07-06,1990-07-06
491913,Yongdong,Spell,1990-05-12,1995-05-12
491913,Yongdong,Spell,1995-05-12,1995-11-25
491917,Quingbo,Coombs,1986-04-29,1991-04-29
491917,Quingbo,Coombs,1991-04-29,9999-01-01
491942,Ottavia,Masamoto,1992-11-20,9999-01-01
491942,Ottavia,Masamoto,1985-11-20,1992-11-20
